time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-02T08:09:28.560Z,36.055,-117.8526667,2.06,0.84,ml,7,146,0.05621,0.16,ci,ci39035256,2019-09-02T08:12:59.865Z,"9km E of Coso Junction, CA",earthquake,0.44,0.78,0.024,5,automatic,ci,ci
2019-09-02T08:08:38.260Z,35.967,-117.669,2.16,0.55,ml,11,103,0.02432,0.11,ci,ci39035248,2019-09-02T08:12:08.651Z,"22km E of Little Lake, CA",earthquake,0.46,0.31,0.19,7,automatic,ci,ci
2019-09-02T08:08:05.010Z,35.9583333,-117.6653333,3.65,0.53,ml,9,98,0.01599,0.11,ci,ci39035240,2019-09-02T08:11:40.856Z,"22km E of Little Lake, CA",earthquake,0.39,0.32,0.135,4,automatic,ci,ci
2019-09-02T08:05:03.240Z,35.6273333,-117.4426667,8.08,0.6,ml,13,84,0.04075,0.15,ci,ci39035232,2019-09-02T08:08:49.871Z,"16km SSW of Searles Valley, CA",earthquake,0.37,0.6,0.115,4,automatic,ci,ci
2019-09-02T08:03:26.350Z,35.6633333,-117.5258333,6.3,2.56,ml,37,36,0.05422,0.16,ci,ci39035224,2019-09-03T00:29:31.381Z,"14km ENE of Ridgecrest, CA",earthquake,0.21,0.6,0.16,24,automatic,ci,ci
2019-09-02T07:58:53.690Z,35.644,-117.4468333,1.73,1.07,ml,18,106,0.02828,0.2,ci,ci39035216,2019-09-02T08:02:32.799Z,"14km SSW of Searles Valley, CA",earthquake,0.29,0.36,0.149,12,automatic,ci,ci
2019-09-02T07:57:04.570Z,36.0546667,-117.8515,2.63,1.02,ml,13,125,0.05645,0.06,ci,ci39035208,2019-09-02T08:00:37.788Z,"9km E of Coso Junction, CA",earthquake,0.15,0.16,0.165,14,automatic,ci,ci
2019-09-02T07:48:32.080Z,35.7896667,-117.5825,2.42,1.16,ml,11,131,0.02874,0.23,ci,ci39035200,2019-09-02T07:52:10.004Z,"16km W of Searles Valley, CA",earthquake,0.53,0.46,0.134,14,automatic,ci,ci
2019-09-02T07:39:27.410Z,35.9573333,-117.503,2.78,0.66,ml,11,148,0.08295,0.15,ci,ci39035176,2019-09-02T07:42:55.707Z,"23km NNW of Searles Valley, CA",earthquake,0.55,1.49,0.123,6,automatic,ci,ci
2019-09-02T07:38:25.240Z,35.6803333,-117.4741667,9.52,0.89,ml,12,142,0.09414,0.2,ci,ci39035168,2019-09-02T07:42:03.898Z,"12km SSW of Searles Valley, CA",earthquake,0.55,1.14,0.175,7,automatic,ci,ci
2019-09-02T07:36:51.640Z,33.654,-117.336,6.05,0.85,ml,19,64,0.07527,0.19,ci,ci39035160,2019-09-03T15:34:07.984Z,"2km SSW of Lake Elsinore, CA",earthquake,0.34,1.12,0.226,25,reviewed,ci,ci
2019-09-02T07:33:49.380Z,36.1888333,-117.9925,1.65,0.75,ml,12,128,0.1322,0.14,ci,ci39035152,2019-09-02T07:37:19.667Z,"10km S of Olancha, CA",earthquake,0.45,0.59,0.178,8,automatic,ci,ci
2019-09-02T07:29:53.920Z,35.835,-117.6798333,6.4,0.66,ml,12,78,0.06961,0.21,ci,ci39035144,2019-09-02T07:33:33.644Z,"23km ESE of Little Lake, CA",earthquake,0.42,0.92,0.2,9,automatic,ci,ci
2019-09-02T07:25:24.880Z,33.228,-116.7311667,11.86,0.59,ml,32,38,0.02446,0.16,ci,ci39035128,2019-09-03T15:34:26.293Z,"3km ESE of Lake Henshaw, CA",earthquake,0.26,0.51,0.136,13,reviewed,ci,ci
2019-09-02T07:24:17.760Z,35.7973328,-121.364502,3.69,2.08,md,15,224,0.2468,0.18,nc,nc73263665,2019-09-02T09:47:03.339Z,"23km NW of San Simeon, CA",earthquake,2.04,3.5,0.11,7,automatic,nc,nc
2019-09-02T07:21:29.810Z,35.8575,-117.6743333,4.52,0.73,ml,12,86,0.07505,0.14,ci,ci39035120,2019-09-02T07:25:07.485Z,"23km ESE of Little Lake, CA",earthquake,0.33,0.73,0.141,9,automatic,ci,ci
2019-09-02T07:18:34.130Z,35.6498333,-117.4521667,4.82,1.55,ml,27,58,0.02776,0.18,ci,ci39035112,2019-09-02T07:29:06.670Z,"14km SSW of Searles Valley, CA",earthquake,0.31,0.51,0.18,25,automatic,ci,ci
2019-09-02T07:17:56.830Z,35.6085,-117.3968333,10.27,0.98,ml,16,111,0.05762,0.2,ci,ci39035096,2019-09-02T07:21:35.567Z,"17km S of Trona, CA",earthquake,0.48,0.69,0.144,12,automatic,ci,ci
2019-09-02T07:14:04.010Z,35.7551667,-117.5703333,3.18,0.7,ml,14,86,0.06436,0.17,ci,ci37426605,2019-09-04T21:51:28.942Z,"15km W of Searles Valley, CA",earthquake,0.33,0.58,0.084,5,reviewed,ci,ci
2019-09-02T07:13:44.750Z,35.5738333,-117.5771667,10.74,1.24,ml,26,49,0.04855,0.18,ci,ci39035088,2019-09-04T21:44:39.897Z,"10km ESE of Ridgecrest, CA",earthquake,0.26,0.45,0.145,15,reviewed,ci,ci
2019-09-02T07:13:22.370Z,36.1108333,-117.4168333,-0.08,1.57,ml,25,93,0.07873,0.18,ci,ci39035080,2019-09-02T07:17:15.543Z,"38km N of Searles Valley, CA",earthquake,0.33,31.61,0.124,20,automatic,ci,ci
2019-09-02T07:10:29.620Z,33.2285,-116.7826667,15.74,0.67,ml,25,37,0.02138,0.18,ci,ci39035072,2019-09-03T15:34:35.101Z,"2km SW of Lake Henshaw, CA",earthquake,0.29,0.59,0.118,16,reviewed,ci,ci
2019-09-02T06:55:21.400Z,35.8563333,-117.6778333,7.91,0.59,ml,9,107,0.07682,0.14,ci,ci39035064,2019-09-02T06:59:08.223Z,"22km ESE of Little Lake, CA",earthquake,0.39,0.96,0.062,4,automatic,ci,ci
2019-09-02T06:52:20.291Z,40.1009,-119.6722,16.5,0.6,ml,5,264.26,0.196,0.1231,nn,nn00702073,2019-09-03T02:06:36.817Z,"50km N of Spanish Springs, Nevada",earthquake,,6.2,0.37,4,reviewed,nn,nn
2019-09-02T06:48:25.660Z,35.3576667,-117.8258333,4.77,2.33,ml,43,40,0.09151,0.15,ci,ci39035056,2019-09-02T06:58:52.970Z,"17km W of Johannesburg, CA",earthquake,0.21,0.81,0.187,25,automatic,ci,ci
2019-09-02T06:48:09.730Z,37.9995,-122.2325,4.96,1.05,md,19,70,0.01703,0.09,nc,nc73263650,2019-09-05T00:21:04.452Z,"5km SE of Rodeo, CA",earthquake,0.23,0.19,0.247,18,reviewed,nc,nc
2019-09-02T06:43:56.920Z,35.8548333,-117.6911667,13.72,0.76,ml,11,80,0.07563,0.24,ci,ci39035048,2019-09-02T06:47:41.366Z,"21km ESE of Little Lake, CA",earthquake,0.68,1.05,0.207,9,automatic,ci,ci
2019-09-02T06:39:37.500Z,33.2313333,-116.735,10.83,1.14,ml,48,33,0.02045,0.2,ci,ci39035040,2019-09-02T06:43:45.661Z,"3km ESE of Lake Henshaw, CA",earthquake,0.23,0.5,0.157,25,automatic,ci,ci
2019-09-02T06:35:22.500Z,36.1041667,-117.9085,3.94,1.41,ml,19,78,0.04545,0.15,ci,ci39035016,2019-09-02T06:39:08.307Z,"8km NNE of Coso Junction, CA",earthquake,0.32,0.51,0.17,21,automatic,ci,ci
2019-09-02T06:35:12.780Z,38.1516667,-122.2803333,3.84,0.98,md,25,57,0.03038,0.22,nc,nc73263640,2019-09-05T00:15:05.036Z,"3km SSW of American Canyon, CA",earthquake,0.27,0.63,0.179,17,reviewed,nc,nc
2019-09-02T06:34:42.120Z,35.5903333,-117.427,4.91,0.58,ml,12,116,0.02894,0.18,ci,ci39035008,2019-09-02T06:38:13.300Z,"20km S of Searles Valley, CA",earthquake,0.44,0.41,0.028,2,automatic,ci,ci
2019-09-02T06:31:53.320Z,35.9666667,-117.4065,2.43,1.09,ml,21,70,0.113,0.15,ci,ci39035000,2019-09-02T06:35:27.282Z,"22km N of Searles Valley, CA",earthquake,0.3,0.55,0.168,13,automatic,ci,ci
2019-09-02T06:31:09.600Z,38.8199997,-122.8190002,3.25,0.91,md,15,58,0.007753,0.04,nc,nc73263635,2019-09-02T07:03:04.698Z,"7km NW of The Geysers, CA",earthquake,0.29,0.74,0.13,3,automatic,nc,nc
2019-09-02T06:20:29.720Z,38.8223343,-122.8031693,15.26,0.64,md,8,111,0.005497,0.1,nc,nc73263630,2019-09-02T06:52:02.113Z,"6km NW of The Geysers, CA",earthquake,2.57,10.86,,1,automatic,nc,nc
2019-09-02T06:09:43.000Z,40.5028333,-121.6015,16.24,0.52,md,7,80,0.01767,0.23,nc,nc73265330,2019-09-04T20:38:54.879Z,"7km ESE of Viola, CA",earthquake,0.78,0.88,0.209,7,reviewed,nc,nc
2019-09-02T06:08:16.790Z,33.657,-117.3263333,3.24,1.39,ml,41,29,0.08354,0.24,ci,ci39034984,2019-09-03T15:35:46.060Z,"1km S of Lake Elsinore, CA",earthquake,0.27,0.66,0.217,27,reviewed,ci,ci
2019-09-02T06:07:16.870Z,35.6596667,-117.4648333,7.1,1.15,ml,24,82,0.03395,0.19,ci,ci39034968,2019-09-02T06:11:03.127Z,"13km SSW of Searles Valley, CA",earthquake,0.37,0.57,0.163,14,automatic,ci,ci
2019-09-02T06:05:28.800Z,39.265667,-123.203331,6.26,1.33,md,8,169,0.09667,0.01,nc,nc73263625,2019-09-02T08:52:04.052Z,"0km ENE of Redwood Valley, CA",earthquake,0.41,1.44,0.06,2,automatic,nc,nc
2019-09-02T06:03:32.080Z,38.8115005,-122.8231659,3.1,0.9,md,6,137,0.005383,0.03,nc,nc73263620,2019-09-02T06:31:03.669Z,"7km WNW of The Geysers, CA",earthquake,1.14,0.86,0.34,2,automatic,nc,nc
2019-09-02T06:00:58.070Z,34.0163333,-117.5275,2.71,0.59,ml,16,79,0.06199,0.28,ci,ci39034960,2019-09-02T06:04:41.978Z,"3km NNW of Mira Loma, CA",earthquake,0.46,0.72,0.169,14,automatic,ci,ci
2019-09-02T05:57:21.660Z,35.6805,-117.4885,2.31,0.6,ml,12,118,0.08078,0.13,ci,ci39034952,2019-09-02T06:00:59.060Z,"12km SW of Searles Valley, CA",earthquake,0.41,0.68,0.077,6,automatic,ci,ci
2019-09-02T05:47:55.860Z,46.0295,-111.4063333,9.59,1.07,ml,9,82,0.182,0.07,mb,mb80359309,2019-09-02T13:31:24.800Z,"18km NE of Three Forks, Montana",earthquake,0.49,2.29,0.155,2,reviewed,mb,mb
2019-09-02T05:46:05.960Z,40.3236656,-122.0641632,6.39,1.99,md,10,158,0.1992,0.04,nc,nc73263605,2019-09-02T08:25:02.865Z,"20km WSW of Manton, CA",earthquake,0.46,1.36,0.22,10,automatic,nc,nc
2019-09-02T05:44:42.280Z,35.794,-117.611,10.83,0.58,ml,8,102,0.02431,0.17,ci,ci39034944,2019-09-02T05:48:20.127Z,"19km W of Searles Valley, CA",earthquake,0.58,0.99,0.088,7,automatic,ci,ci
2019-09-02T05:36:26.450Z,35.6693333,-117.5245,6.96,0.8,ml,17,105,0.05956,0.16,ci,ci39034936,2019-09-02T05:40:16.792Z,"15km ENE of Ridgecrest, CA",earthquake,0.34,0.64,0.173,9,automatic,ci,ci
2019-09-02T05:34:18.290Z,38.8213348,-122.7893295,1.03,0.88,md,11,80,0.01052,0.02,nc,nc73263595,2019-09-02T05:50:03.088Z,"6km NNW of The Geysers, CA",earthquake,0.31,0.7,,1,automatic,nc,nc
2019-09-02T05:33:26.220Z,34.232,-117.4518333,13.07,0.78,ml,19,55,0.04517,0.16,ci,ci39034928,2019-09-02T05:37:14.903Z,"5km WNW of Devore, CA",earthquake,0.37,0.62,0.159,14,automatic,ci,ci
2019-09-02T05:22:53.600Z,35.974,-117.6758333,2.3,1.31,ml,19,62,0.03324,0.15,ci,ci39034896,2019-09-02T05:26:38.592Z,"21km ENE of Little Lake, CA",earthquake,0.2,0.21,0.162,19,automatic,ci,ci
2019-09-02T05:19:33.510Z,35.9468333,-117.6763333,2.68,0.5,ml,7,158,0.02109,0.03,ci,ci39034888,2019-09-02T05:23:06.384Z,"21km E of Little Lake, CA",earthquake,0.44,0.33,0.114,6,automatic,ci,ci
2019-09-02T05:15:17.320Z,35.6475,-117.4688333,6.09,0.61,ml,15,66,0.04076,0.15,ci,ci39034880,2019-09-02T05:19:04.154Z,"15km SSW of Searles Valley, CA",earthquake,0.35,0.57,0.095,7,automatic,ci,ci
2019-09-02T05:12:16.550Z,35.8908333,-117.711,8.35,0.53,ml,12,66,0.07526,0.1,ci,ci39034872,2019-09-02T05:15:48.258Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.76,0.228,6,automatic,ci,ci
2019-09-02T05:08:40.530Z,33.6638333,-117.3406667,8.64,0.87,ml,18,81,0.07272,0.2,ci,ci39034864,2019-09-03T15:36:48.890Z,"1km WSW of Lake Elsinore, CA",earthquake,0.41,0.94,0.202,23,reviewed,ci,ci
2019-09-02T05:08:16.730Z,35.8105,-117.6215,6.83,0.64,ml,14,73,0.02019,0.18,ci,ci39034856,2019-09-02T05:11:47.123Z,"20km WNW of Searles Valley, CA",earthquake,0.35,0.62,0.142,8,automatic,ci,ci
2019-09-02T05:02:49.010Z,33.6536667,-117.33,4.82,0.64,ml,10,99,0.08024,0.21,ci,ci39034840,2019-09-02T05:06:25.934Z,"2km S of Lake Elsinore, CA",earthquake,0.5,1.35,0.174,15,automatic,ci,ci
2019-09-02T05:02:09.830Z,33.6571667,-117.3345,5.29,0.65,ml,15,83,0.07678,0.13,ci,ci39034832,2019-09-02T05:05:55.027Z,"1km SSW of Lake Elsinore, CA",earthquake,0.25,0.53,0.145,13,automatic,ci,ci
2019-09-02T05:01:18.420Z,36.0881667,-117.8553333,3.83,0.6,ml,8,160,0.02935,0.03,ci,ci39034824,2019-09-03T17:48:27.449Z,"10km ENE of Coso Junction, CA",earthquake,0.2,0.3,0.212,4,reviewed,ci,ci
2019-09-02T05:01:17.260Z,35.9366667,-117.3833333,3.78,0.67,ml,15,120,0.09313,0.17,ci,ci37426477,2019-09-03T17:53:09.774Z,"19km N of Searles Valley, CA",earthquake,0.35,0.84,0.129,9,reviewed,ci,ci
2019-09-02T04:55:14.310Z,33.6525,-117.3305,3.2,2.77,ml,103,28,0.07977,0.22,ci,ci39034816,2019-09-02T17:36:38.486Z,"2km S of Lake Elsinore, CA",earthquake,0.19,0.53,0.179,25,automatic,ci,ci
2019-09-02T04:54:53.490Z,33.6555,-117.3285,3.76,2.04,ml,81,28,0.08161,0.24,ci,ci39034808,2019-09-02T17:20:44.243Z,"1km S of Lake Elsinore, CA",earthquake,0.23,0.81,0.203,25,automatic,ci,ci
2019-09-02T04:54:07.780Z,33.6586667,-117.3325,4.07,1.77,ml,58,28,0.07861,0.21,ci,ci39034800,2019-09-02T12:53:24.394Z,"1km SSW of Lake Elsinore, CA",earthquake,0.23,0.73,0.161,27,automatic,ci,ci
2019-09-02T04:54:00.950Z,33.6648333,-117.3328333,5.22,1.15,ml,25,81,0.07932,0.22,ci,ci39034792,2019-09-02T04:57:48.984Z,"1km SW of Lake Elsinore, CA",earthquake,0.32,0.65,0.114,15,automatic,ci,ci
2019-09-02T04:53:51.210Z,35.9571667,-117.73,-0.11,0.8,ml,14,79,0.06526,0.18,ci,ci39034784,2019-09-02T04:57:34.984Z,"16km E of Little Lake, CA",earthquake,0.39,31.61,0.128,11,automatic,ci,ci
2019-09-02T04:52:32.620Z,36.1106667,-117.86,3.5,1.02,ml,10,166,0.008057,0.08,ci,ci39034768,2019-09-02T04:56:04.975Z,"11km NE of Coso Junction, CA",earthquake,0.25,0.23,0.18,12,automatic,ci,ci
2019-09-02T04:50:55.630Z,35.824,-117.789,2.52,0.79,ml,10,82,0.02493,0.12,ci,ci39034760,2019-09-02T04:54:40.967Z,"16km SE of Little Lake, CA",earthquake,0.34,0.3,0.103,9,automatic,ci,ci
2019-09-02T04:47:50.880Z,33.6583333,-117.334,5.38,0.9,ml,14,82,0.07733,0.14,ci,ci39034752,2019-09-03T15:36:09.108Z,"1km SSW of Lake Elsinore, CA",earthquake,0.29,0.53,0.177,24,reviewed,ci,ci
2019-09-02T04:44:41.810Z,35.7268333,-117.5593333,10.58,1.7,ml,33,53,0.09399,0.17,ci,ci39034744,2019-09-02T04:48:34.926Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.53,0.168,25,automatic,ci,ci
2019-09-02T04:43:55.410Z,38.8139992,-122.8184967,2.87,0.78,md,16,60,0.009792,0.03,nc,nc73263570,2019-09-02T07:00:03.159Z,"7km NW of The Geysers, CA",earthquake,0.28,0.69,0.13,2,automatic,nc,nc
2019-09-02T04:40:20.850Z,41.373,-122.1478333,-0.17,0.89,md,7,161,0.04576,0.08,nc,nc73263560,2019-09-03T19:09:04.257Z,"13km N of McCloud, CA",earthquake,0.3,0.83,0.067,5,reviewed,nc,nc
2019-09-02T04:29:56.110Z,41.3768333,-122.1283333,4.08,1.55,md,13,78,0.05601,0.06,nc,nc73263555,2019-09-04T21:10:03.096Z,"14km N of McCloud, CA",earthquake,0.28,0.89,0.277,12,reviewed,nc,nc
2019-09-02T04:23:17.130Z,35.6803333,-117.5286667,9.21,1.69,ml,31,42,0.06684,0.16,ci,ci39034736,2019-09-02T04:33:40.190Z,"15km ENE of Ridgecrest, CA",earthquake,0.25,0.57,0.135,26,automatic,ci,ci
2019-09-02T04:21:35.490Z,47.7631666666667,-122.870666666667,51.35,2.22,ml,19,60,,0.18,uw,uw61547656,2019-09-02T19:36:04.958Z,"14km NNW of Seabeck, Washington",earthquake,0.59,0.74,0.113438254026269,7,reviewed,uw,uw
2019-09-02T04:17:53.060Z,35.8995,-117.708,9.62,0.55,ml,13,75,0.06723,0.12,ci,ci39034728,2019-09-02T04:21:27.054Z,"18km ESE of Little Lake, CA",earthquake,0.34,0.68,0.117,6,automatic,ci,ci
2019-09-02T04:11:09.420Z,35.814,-117.6488333,4.8,1.32,ml,24,49,0.04175,0.19,ci,ci39034720,2019-09-02T04:14:58.735Z,"22km N of Ridgecrest, CA",earthquake,0.27,0.49,0.263,20,automatic,ci,ci
2019-09-02T04:06:29.200Z,33.6603333,-117.3348333,5.87,1.49,ml,30,52,0.0769,0.19,ci,ci39034712,2019-09-03T15:36:52.550Z,"1km SW of Lake Elsinore, CA",earthquake,0.29,1.16,0.154,13,reviewed,ci,ci
2019-09-02T04:05:04.610Z,33.649,-117.3335,5.73,3.19,ml,139,29,0.07719,0.24,ci,ci39034704,2019-09-04T23:20:07.586Z,"2km NE of Lakeland Village, CA",earthquake,0.13,0.64,0.157,194,reviewed,ci,ci
2019-09-02T03:59:21.630Z,37.187,-112.892,17.65,2.95,ml,23,44,0.1791,0.2,uu,uu60338487,2019-09-04T23:22:31.468Z,"21km NNE of Hildale, Utah",earthquake,0.4,0.81,0.158,11,reviewed,uu,uu
2019-09-02T03:57:53.310Z,35.6783333,-117.4171667,8.81,0.78,ml,16,137,0.01421,0.17,ci,ci39034688,2019-09-02T04:01:33.105Z,"10km S of Searles Valley, CA",earthquake,0.44,0.65,0.127,9,automatic,ci,ci
2019-09-02T03:57:20.580Z,38.8358345,-122.7871704,1.84,0.75,md,11,73,0.003571,0.03,nc,nc73263540,2019-09-02T05:12:03.853Z,"6km WNW of Cobb, CA",earthquake,0.34,0.57,0.01,3,automatic,nc,nc
2019-09-02T03:54:34.320Z,35.6675,-117.5416667,8.08,1.37,ml,24,55,0.05057,0.19,ci,ci39034680,2019-09-02T04:05:27.450Z,"13km ENE of Ridgecrest, CA",earthquake,0.31,0.73,0.133,20,automatic,ci,ci
2019-09-02T03:45:05.520Z,35.7495,-117.5603333,8.17,0.7,ml,15,115,0.07268,0.17,ci,ci39034664,2019-09-02T03:48:47.567Z,"14km W of Searles Valley, CA",earthquake,0.41,0.97,0.093,8,automatic,ci,ci
2019-09-02T03:42:38.690Z,35.6951667,-117.534,4.25,0.62,ml,13,129,0.07837,0.14,ci,ci39034656,2019-09-02T03:46:27.094Z,"14km SW of Searles Valley, CA",earthquake,0.37,0.93,0.085,8,automatic,ci,ci
2019-09-02T03:40:39.640Z,36.0255,-117.3181667,1.49,1.61,ml,17,85,0.1372,0.19,ci,ci39034648,2019-09-02T04:16:59.830Z,"30km N of Trona, CA",earthquake,0.38,0.6,0.114,22,automatic,ci,ci
2019-09-02T03:39:23.230Z,33.23,-116.7236667,11.66,0.56,ml,27,36,0.03001,0.2,ci,ci39034640,2019-09-03T15:36:38.112Z,"4km ESE of Lake Henshaw, CA",earthquake,0.33,0.7,0.118,12,reviewed,ci,ci
2019-09-02T03:39:16.950Z,35.9743333,-117.6751667,2.03,1.12,ml,21,61,0.03317,0.17,ci,ci39034632,2019-09-02T03:42:51.704Z,"21km ENE of Little Lake, CA",earthquake,0.26,0.29,0.1,15,automatic,ci,ci
2019-09-02T03:38:14.430Z,35.8363333,-117.6826667,6.9,0.85,ml,21,46,0.07219,0.21,ci,ci39034624,2019-09-02T03:42:04.945Z,"23km ESE of Little Lake, CA",earthquake,0.37,0.92,0.146,11,automatic,ci,ci
2019-09-02T03:36:52.540Z,35.678,-117.5115,2.77,0.87,ml,17,98,0.07265,0.2,ci,ci39034616,2019-09-02T03:40:27.481Z,"14km SW of Searles Valley, CA",earthquake,0.34,0.51,0.136,9,automatic,ci,ci
2019-09-02T03:35:31.330Z,35.7486667,-117.5538333,8,0.87,ml,22,117,0.07577,0.18,ci,ci39034600,2019-09-02T03:39:16.717Z,"14km W of Searles Valley, CA",earthquake,0.34,0.94,0.072,12,automatic,ci,ci
2019-09-02T03:32:33.219Z,37.285,-114.6659,13.8,0.5,ml,5,169.57,0.33,0.0781,nn,nn00702335,2019-09-03T21:59:00.755Z,"39km SSW of Caliente, Nevada",earthquake,,5.5,0.63,3,reviewed,nn,nn
2019-09-02T03:31:05.500Z,35.8798333,-117.6888333,2.23,1,ml,22,48,0.07475,0.16,ci,ci39034592,2019-09-02T03:34:45.444Z,"21km ESE of Little Lake, CA",earthquake,0.21,0.36,0.174,14,automatic,ci,ci
2019-09-02T03:28:13.620Z,35.8815,-117.6808333,2.43,0.9,ml,10,85,0.07072,0.15,ci,ci39034584,2019-09-02T03:31:59.426Z,"21km ESE of Little Lake, CA",earthquake,0.3,0.47,0.32,11,automatic,ci,ci
2019-09-02T03:23:23.060Z,36.0261667,-117.328,0.16,1.76,ml,27,65,0.1343,0.22,ci,ci39034568,2019-09-02T03:27:14.404Z,"30km N of Trona, CA",earthquake,0.37,0.89,0.128,25,automatic,ci,ci
2019-09-02T03:18:41.570Z,35.8896667,-117.7215,8.07,0.79,ml,9,78,0.08191,0.16,ci,ci39034552,2019-09-02T03:22:16.377Z,"18km ESE of Little Lake, CA",earthquake,0.45,1.27,0.279,8,automatic,ci,ci
2019-09-02T03:07:08.520Z,34.0271667,-117.1126667,9.97,0.82,ml,22,57,0.008285,0.28,ci,ci39034536,2019-09-02T03:10:51.299Z,"5km SSE of Mentone, CA",earthquake,0.51,1.2,0.379,23,automatic,ci,ci
2019-09-02T03:05:50.890Z,35.6465,-117.477,4.83,0.53,ml,14,91,0.04723,0.14,ci,ci39034528,2019-09-02T03:09:36.292Z,"15km SSW of Searles Valley, CA",earthquake,0.34,0.53,0.078,7,automatic,ci,ci
2019-09-02T03:02:36.800Z,35.8361667,-117.6806667,5.08,0.51,ml,7,76,0.07059,0.15,ci,ci39034520,2019-09-02T03:06:20.271Z,"23km ESE of Little Lake, CA",earthquake,0.41,0.77,0.179,5,automatic,ci,ci
2019-09-02T03:00:34.440Z,38.8391685,-122.831665,1.86,0.57,md,10,82,0.00304,0.02,nc,nc73263520,2019-09-02T03:51:03.989Z,"10km NW of The Geysers, CA",earthquake,0.29,0.66,,1,automatic,nc,nc
2019-09-02T02:57:00.030Z,36.097,-117.9101667,3.77,0.98,ml,12,193,0.04927,0.1,ci,ci39034504,2019-09-02T03:02:54.248Z,"7km NNE of Coso Junction, CA",earthquake,0.37,0.43,0.082,11,automatic,ci,ci
2019-09-02T02:55:59.570Z,35.7685,-117.584,6.94,1.35,ml,27,57,0.0484,0.2,ci,ci39034496,2019-09-02T02:59:42.227Z,"16km W of Searles Valley, CA",earthquake,0.29,0.67,0.17,22,automatic,ci,ci
2019-09-02T02:54:25.670Z,38.0676667,-112.7891667,6.72,0.51,md,6,257,0.1686,0.14,uu,uu60338482,2019-09-03T21:21:33.080Z,"25km N of Parowan, Utah",earthquake,1.1,5.88,0.323,3,reviewed,uu,uu
2019-09-02T02:53:24.520Z,38.838501,-122.7983322,1.93,0.66,md,12,73,0.006239,0.03,nc,nc73263515,2019-09-02T03:24:02.643Z,"7km WNW of Cobb, CA",earthquake,0.3,0.85,0.1,2,automatic,nc,nc
2019-09-02T02:53:02.090Z,35.8763333,-117.6783333,17.48,0.63,ml,9,115,0.07493,0.23,ci,ci39034488,2019-09-02T02:56:37.161Z,"22km ESE of Little Lake, CA",earthquake,1,1.63,0.081,5,automatic,ci,ci
2019-09-02T02:50:20.700Z,35.7211667,-117.4901667,4.43,0.99,ml,15,157,0.07782,0.2,ci,ci39034480,2019-09-02T02:54:04.976Z,"9km WSW of Searles Valley, CA",earthquake,0.42,0.9,0.067,13,automatic,ci,ci
2019-09-02T02:46:52.340Z,35.6106667,-117.3695,4.96,0.82,ml,13,141,0.07,0.21,ci,ci39034472,2019-09-02T02:50:34.151Z,"17km S of Trona, CA",earthquake,0.53,0.73,0.135,9,automatic,ci,ci
2019-09-02T02:40:08.440Z,33.7075,-116.7598333,17.39,0.62,ml,17,97,0.03824,0.2,ci,ci39034464,2019-09-03T15:37:43.116Z,"5km SW of Idyllwild, CA",earthquake,0.7,0.89,0.193,15,reviewed,ci,ci
2019-09-02T02:32:57.400Z,35.9158333,-117.7101667,2.09,0.58,ml,11,89,0.05812,0.08,ci,ci39034448,2019-09-02T02:36:28.521Z,"18km E of Little Lake, CA",earthquake,0.16,0.35,0.249,7,automatic,ci,ci
2019-09-02T02:26:53.350Z,34.049,-116.4028333,4.15,1.53,ml,45,36,0.1082,0.17,ci,ci39034432,2019-09-02T02:37:51.020Z,"8km SSE of Yucca Valley, CA",earthquake,0.23,0.79,0.143,26,automatic,ci,ci
2019-09-02T02:21:59.180Z,35.8818333,-117.694,6.19,1.06,ml,23,76,0.07483,0.16,ci,ci39034416,2019-09-02T02:25:39.453Z,"20km ESE of Little Lake, CA",earthquake,0.25,0.72,0.167,15,automatic,ci,ci
2019-09-02T02:18:39.470Z,33.1588333,-115.6305,3.69,1.19,ml,9,132,0.02238,0.21,ci,ci39034408,2019-09-03T19:01:14.791Z,"11km WNW of Calipatria, CA",earthquake,0.45,0.31,0.233,11,reviewed,ci,ci
2019-09-02T02:16:24.860Z,36.0663333,-117.8906667,3.97,0.74,ml,10,205,0.05847,0.08,ci,ci37426581,2019-09-04T21:05:30.638Z,"6km ENE of Coso Junction, CA",earthquake,0.26,0.26,0.083,5,reviewed,ci,ci
2019-09-02T02:16:23.880Z,35.613,-117.4656667,8.03,0.66,ml,17,66,0.02575,0.18,ci,ci37426589,2019-09-04T21:08:26.653Z,"18km SSW of Searles Valley, CA",earthquake,0.31,0.52,0.098,7,reviewed,ci,ci
2019-09-02T02:16:05.130Z,35.722,-117.54,3.72,0.59,ml,20,113,0.1025,0.14,ci,ci39034400,2019-09-04T20:57:44.273Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.89,0.115,6,reviewed,ci,ci
2019-09-02T02:13:33.650Z,35.695,-117.5571667,1,0.88,ml,13,140,0.07345,0.22,ci,ci39034392,2019-09-02T02:17:22.393Z,"14km NE of Ridgecrest, CA",earthquake,0.72,0.92,0.11,12,automatic,ci,ci
